Rule,Body_Relations,Head_Relation,Count,Body_Count,Support,Confidence,Chain_Length
"sonOf(X,Y) ∧ boyFirstCousinOnceRemovedOf(Y,Z) ∧ secondAuntOf(Z,W) → sonOf(X,W)",sonOf -> boyFirstCousinOnceRemovedOf -> secondAuntOf,sonOf,6,12,0.0004341219882787063,0.5,3
"sonOf(X,Y) ∧ boyFirstCousinOnceRemovedOf(Y,Z) ∧ nieceOf(Z,W) → greatGrandsonOf(X,W)",sonOf -> boyFirstCousinOnceRemovedOf -> nieceOf,greatGrandsonOf,6,12,0.0004341219882787063,0.5,3
"girlCousinOf(X,Y) ∧ boySecondCousinOf(Y,Z) ∧ girlSecondCousinOf(Z,W) → girlCousinOf(X,W)",girlCousinOf -> boySecondCousinOf -> girlSecondCousinOf,girlCousinOf,6,12,0.0004341219882787063,0.5,3
"boyCousinOf(X,Y) ∧ girlSecondCousinOf(Y,Z) ∧ girlSecondCousinOf(Z,W) → boyCousinOf(X,W)",boyCousinOf -> girlSecondCousinOf -> girlSecondCousinOf,boyCousinOf,6,12,0.0004341219882787063,0.5,3
"girlFirstCousinOnceRemovedOf(X,Y) ∧ girlCousinOf(Y,Z) ∧ greatUncleOf(Z,W) → secondAuntOf(X,W)",girlFirstCousinOnceRemovedOf -> girlCousinOf -> greatUncleOf,secondAuntOf,6,12,0.0004341219882787063,0.5,3
"girlSecondCousinOf(X,Y) ∧ fatherOf(Y,Z) ∧ grandsonOf(Z,W) → girlFirstCousinOnceRemovedOf(X,W)",girlSecondCousinOf -> fatherOf -> grandsonOf,girlFirstCousinOnceRemovedOf,6,12,0.0004341219882787063,0.5,3
"boySecondCousinOf(X,Y) ∧ uncleOf(Y,Z) ∧ grandsonOf(Z,W) → boyFirstCousinOnceRemovedOf(X,W)",boySecondCousinOf -> uncleOf -> grandsonOf,boyFirstCousinOnceRemovedOf,6,12,0.0004341219882787063,0.5,3
"boyFirstCousinOnceRemovedOf(X,Y) ∧ greatAuntOf(Y,Z) ∧ grandsonOf(Z,W) → boyFirstCousinOnceRemovedOf(X,W)",boyFirstCousinOnceRemovedOf -> greatAuntOf -> grandsonOf,boyFirstCousinOnceRemovedOf,6,12,0.0004341219882787063,0.5,3
"secondAuntOf(X,Y) ∧ sisterOf(Y,Z) ∧ girlSecondCousinOf(Z,W) → auntOf(X,W)",secondAuntOf -> sisterOf -> girlSecondCousinOf,auntOf,6,12,0.0004341219882787063,0.5,3
"uncleOf(X,Y) ∧ greatGrandmotherOf(Y,Z) ∧ greatGranddaughterOf(Z,W) → uncleOf(X,W)",uncleOf -> greatGrandmotherOf -> greatGranddaughterOf,uncleOf,5,10,0.0003617683235655886,0.5,3
"greatUncleOf(X,Y) ∧ greatUncleOf(Y,Z) ∧ greatGranddaughterOf(Z,W) → uncleOf(X,W)",greatUncleOf -> greatUncleOf -> greatGranddaughterOf,uncleOf,5,10,0.0003617683235655886,0.5,3
"girlSecondCousinOf(X,Y) ∧ boyFirstCousinOnceRemovedOf(Y,Z) ∧ grandmotherOf(Z,W) → motherOf(X,W)",girlSecondCousinOf -> boyFirstCousinOnceRemovedOf -> grandmotherOf,motherOf,5,10,0.0003617683235655886,0.5,3
"girlSecondCousinOf(X,Y) ∧ fatherOf(Y,Z) ∧ granddaughterOf(Z,W) → girlFirstCousinOnceRemovedOf(X,W)",girlSecondCousinOf -> fatherOf -> granddaughterOf,girlFirstCousinOnceRemovedOf,5,10,0.0003617683235655886,0.5,3
"girlFirstCousinOnceRemovedOf(X,Y) ∧ grandfatherOf(Y,Z) ∧ granddaughterOf(Z,W) → girlFirstCousinOnceRemovedOf(X,W)",girlFirstCousinOnceRemovedOf -> grandfatherOf -> granddaughterOf,girlFirstCousinOnceRemovedOf,5,10,0.0003617683235655886,0.5,3
"secondAuntOf(X,Y) ∧ secondUncleOf(Y,Z) ∧ grandsonOf(Z,W) → girlCousinOf(X,W)",secondAuntOf -> secondUncleOf -> grandsonOf,girlCousinOf,5,10,0.0003617683235655886,0.5,3
"girlSecondCousinOf(X,Y) ∧ girlCousinOf(Y,Z) ∧ boyFirstCousinOnceRemovedOf(Z,W) → nieceOf(X,W)",girlSecondCousinOf -> girlCousinOf -> boyFirstCousinOnceRemovedOf,nieceOf,5,10,0.0003617683235655886,0.5,3
"girlSecondCousinOf(X,Y) ∧ boyCousinOf(Y,Z) ∧ girlFirstCousinOnceRemovedOf(Z,W) → nieceOf(X,W)",girlSecondCousinOf -> boyCousinOf -> girlFirstCousinOnceRemovedOf,nieceOf,5,10,0.0003617683235655886,0.5,3
"greatGrandmotherOf(X,Y) ∧ sonOf(Y,Z) ∧ girlFirstCousinOnceRemovedOf(Z,W) → auntOf(X,W)",greatGrandmotherOf -> sonOf -> girlFirstCousinOnceRemovedOf,auntOf,5,10,0.0003617683235655886,0.5,3
"uncleOf(X,Y) ∧ greatGrandfatherOf(Y,Z) ∧ granddaughterOf(Z,W) → greatUncleOf(X,W)",uncleOf -> greatGrandfatherOf -> granddaughterOf,greatUncleOf,5,10,0.0003617683235655886,0.5,3
"girlFirstCousinOnceRemovedOf(X,Y) ∧ girlFirstCousinOnceRemovedOf(Y,Z) ∧ secondAuntOf(Z,W) → girlFirstCousinOnceRemovedOf(X,W)",girlFirstCousinOnceRemovedOf -> girlFirstCousinOnceRemovedOf -> secondAuntOf,girlFirstCousinOnceRemovedOf,5,10,0.0003617683235655886,0.5,3
"uncleOf(X,Y) ∧ secondAuntOf(Y,Z) ∧ auntOf(Z,W) → greatGrandfatherOf(X,W)",uncleOf -> secondAuntOf -> auntOf,greatGrandfatherOf,5,10,0.0003617683235655886,0.5,3
"boyCousinOf(X,Y) ∧ secondUncleOf(Y,Z) ∧ grandfatherOf(Z,W) → greatGrandfatherOf(X,W)",boyCousinOf -> secondUncleOf -> grandfatherOf,greatGrandfatherOf,5,10,0.0003617683235655886,0.5,3
"greatGrandsonOf(X,Y) ∧ greatAuntOf(Y,Z) ∧ girlFirstCousinOnceRemovedOf(Z,W) → grandsonOf(X,W)",greatGrandsonOf -> greatAuntOf -> girlFirstCousinOnceRemovedOf,grandsonOf,5,10,0.0003617683235655886,0.5,3
"girlFirstCousinOnceRemovedOf(X,Y) ∧ greatAuntOf(Y,Z) ∧ grandsonOf(Z,W) → girlFirstCousinOnceRemovedOf(X,W)",girlFirstCousinOnceRemovedOf -> greatAuntOf -> grandsonOf,girlFirstCousinOnceRemovedOf,5,10,0.0003617683235655886,0.5,3
"boySecondCousinOf(X,Y) ∧ fatherOf(Y,Z) ∧ grandsonOf(Z,W) → boyFirstCousinOnceRemovedOf(X,W)",boySecondCousinOf -> fatherOf -> grandsonOf,boyFirstCousinOnceRemovedOf,5,10,0.0003617683235655886,0.5,3
"grandsonOf(X,Y) ∧ secondUncleOf(Y,Z) ∧ boySecondCousinOf(Z,W) → nephewOf(X,W)",grandsonOf -> secondUncleOf -> boySecondCousinOf,nephewOf,5,10,0.0003617683235655886,0.5,3
"nephewOf(X,Y) ∧ greatGrandfatherOf(Y,Z) ∧ grandsonOf(Z,W) → boyCousinOf(X,W)",nephewOf -> greatGrandfatherOf -> grandsonOf,boyCousinOf,5,10,0.0003617683235655886,0.5,3
"nephewOf(X,Y) ∧ greatGrandfatherOf(Y,Z) ∧ greatGrandsonOf(Z,W) → nephewOf(X,W)",nephewOf -> greatGrandfatherOf -> greatGrandsonOf,nephewOf,5,10,0.0003617683235655886,0.5,3
"secondUncleOf(X,Y) ∧ secondAuntOf(Y,Z) ∧ grandsonOf(Z,W) → boyCousinOf(X,W)",secondUncleOf -> secondAuntOf -> grandsonOf,boyCousinOf,5,10,0.0003617683235655886,0.5,3
"secondUncleOf(X,Y) ∧ secondAuntOf(Y,Z) ∧ greatGrandsonOf(Z,W) → nephewOf(X,W)",secondUncleOf -> secondAuntOf -> greatGrandsonOf,nephewOf,5,10,0.0003617683235655886,0.5,3
"greatUncleOf(X,Y) ∧ grandmotherOf(Y,Z) ∧ granddaughterOf(Z,W) → greatUncleOf(X,W)",greatUncleOf -> grandmotherOf -> granddaughterOf,greatUncleOf,4,8,0.0002894146588524709,0.5,3
"greatUncleOf(X,Y) ∧ grandmotherOf(Y,Z) ∧ greatGranddaughterOf(Z,W) → uncleOf(X,W)",greatUncleOf -> grandmotherOf -> greatGranddaughterOf,uncleOf,4,8,0.0002894146588524709,0.5,3
"girlFirstCousinOnceRemovedOf(X,Y) ∧ greatUncleOf(Y,Z) ∧ daughterOf(Z,W) → girlSecondCousinOf(X,W)",girlFirstCousinOnceRemovedOf -> greatUncleOf -> daughterOf,girlSecondCousinOf,4,8,0.0002894146588524709,0.5,3
"girlFirstCousinOnceRemovedOf(X,Y) ∧ greatUncleOf(Y,Z) ∧ granddaughterOf(Z,W) → girlFirstCousinOnceRemovedOf(X,W)",girlFirstCousinOnceRemovedOf -> greatUncleOf -> granddaughterOf,girlFirstCousinOnceRemovedOf,4,8,0.0002894146588524709,0.5,3
"boyFirstCousinOnceRemovedOf(X,Y) ∧ grandmotherOf(Y,Z) ∧ granddaughterOf(Z,W) → boyFirstCousinOnceRemovedOf(X,W)",boyFirstCousinOnceRemovedOf -> grandmotherOf -> granddaughterOf,boyFirstCousinOnceRemovedOf,4,8,0.0002894146588524709,0.5,3
"granddaughterOf(X,Y) ∧ secondAuntOf(Y,Z) ∧ boySecondCousinOf(Z,W) → nieceOf(X,W)",granddaughterOf -> secondAuntOf -> boySecondCousinOf,nieceOf,4,8,0.0002894146588524709,0.5,3
"greatAuntOf(X,Y) ∧ greatUncleOf(Y,Z) ∧ grandsonOf(Z,W) → greatAuntOf(X,W)",greatAuntOf -> greatUncleOf -> grandsonOf,greatAuntOf,4,8,0.0002894146588524709,0.5,3
"sisterOf(X,Y) ∧ girlSecondCousinOf(Y,Z) ∧ daughterOf(Z,W) → girlFirstCousinOnceRemovedOf(X,W)",sisterOf -> girlSecondCousinOf -> daughterOf,girlFirstCousinOnceRemovedOf,4,8,0.0002894146588524709,0.5,3
"girlSecondCousinOf(X,Y) ∧ sisterOf(Y,Z) ∧ daughterOf(Z,W) → girlFirstCousinOnceRemovedOf(X,W)",girlSecondCousinOf -> sisterOf -> daughterOf,girlFirstCousinOnceRemovedOf,4,8,0.0002894146588524709,0.5,3
"girlSecondCousinOf(X,Y) ∧ girlCousinOf(Y,Z) ∧ daughterOf(Z,W) → girlFirstCousinOnceRemovedOf(X,W)",girlSecondCousinOf -> girlCousinOf -> daughterOf,girlFirstCousinOnceRemovedOf,4,8,0.0002894146588524709,0.5,3
"greatAuntOf(X,Y) ∧ girlCousinOf(Y,Z) ∧ boySecondCousinOf(Z,W) → greatAuntOf(X,W)",greatAuntOf -> girlCousinOf -> boySecondCousinOf,greatAuntOf,4,8,0.0002894146588524709,0.5,3
"greatAuntOf(X,Y) ∧ boyCousinOf(Y,Z) ∧ girlSecondCousinOf(Z,W) → greatAuntOf(X,W)",greatAuntOf -> boyCousinOf -> girlSecondCousinOf,greatAuntOf,4,8,0.0002894146588524709,0.5,3
"secondAuntOf(X,Y) ∧ secondAuntOf(Y,Z) ∧ grandsonOf(Z,W) → girlCousinOf(X,W)",secondAuntOf -> secondAuntOf -> grandsonOf,girlCousinOf,4,8,0.0002894146588524709,0.5,3
"sonOf(X,Y) ∧ girlFirstCousinOnceRemovedOf(Y,Z) ∧ secondUncleOf(Z,W) → sonOf(X,W)",sonOf -> girlFirstCousinOnceRemovedOf -> secondUncleOf,sonOf,4,8,0.0002894146588524709,0.5,3
"sonOf(X,Y) ∧ girlFirstCousinOnceRemovedOf(Y,Z) ∧ secondUncleOf(Z,W) → nephewOf(X,W)",sonOf -> girlFirstCousinOnceRemovedOf -> secondUncleOf,nephewOf,4,8,0.0002894146588524709,0.5,3
"granddaughterOf(X,Y) ∧ girlFirstCousinOnceRemovedOf(Y,Z) ∧ secondUncleOf(Z,W) → granddaughterOf(X,W)",granddaughterOf -> girlFirstCousinOnceRemovedOf -> secondUncleOf,granddaughterOf,4,8,0.0002894146588524709,0.5,3
"secondUncleOf(X,Y) ∧ grandmotherOf(Y,Z) ∧ granddaughterOf(Z,W) → secondUncleOf(X,W)",secondUncleOf -> grandmotherOf -> granddaughterOf,secondUncleOf,4,8,0.0002894146588524709,0.5,3
"secondUncleOf(X,Y) ∧ greatAuntOf(Y,Z) ∧ granddaughterOf(Z,W) → secondUncleOf(X,W)",secondUncleOf -> greatAuntOf -> granddaughterOf,secondUncleOf,4,8,0.0002894146588524709,0.5,3
"greatAuntOf(X,Y) ∧ greatGranddaughterOf(Y,Z) ∧ boyCousinOf(Z,W) → girlFirstCousinOnceRemovedOf(X,W)",greatAuntOf -> greatGranddaughterOf -> boyCousinOf,girlFirstCousinOnceRemovedOf,4,8,0.0002894146588524709,0.5,3
"girlCousinOf(X,Y) ∧ greatGrandfatherOf(Y,Z) ∧ granddaughterOf(Z,W) → secondAuntOf(X,W)",girlCousinOf -> greatGrandfatherOf -> granddaughterOf,secondAuntOf,4,8,0.0002894146588524709,0.5,3
"girlCousinOf(X,Y) ∧ greatGrandfatherOf(Y,Z) ∧ greatGranddaughterOf(Z,W) → girlCousinOf(X,W)",girlCousinOf -> greatGrandfatherOf -> greatGranddaughterOf,girlCousinOf,4,8,0.0002894146588524709,0.5,3
"secondAuntOf(X,Y) ∧ auntOf(Y,Z) ∧ granddaughterOf(Z,W) → girlCousinOf(X,W)",secondAuntOf -> auntOf -> granddaughterOf,girlCousinOf,4,8,0.0002894146588524709,0.5,3
"secondAuntOf(X,Y) ∧ motherOf(Y,Z) ∧ granddaughterOf(Z,W) → girlCousinOf(X,W)",secondAuntOf -> motherOf -> granddaughterOf,girlCousinOf,4,8,0.0002894146588524709,0.5,3
"secondAuntOf(X,Y) ∧ greatUncleOf(Y,Z) ∧ grandsonOf(Z,W) → secondAuntOf(X,W)",secondAuntOf -> greatUncleOf -> grandsonOf,secondAuntOf,4,8,0.0002894146588524709,0.5,3
"secondAuntOf(X,Y) ∧ greatUncleOf(Y,Z) ∧ greatGrandsonOf(Z,W) → girlCousinOf(X,W)",secondAuntOf -> greatUncleOf -> greatGrandsonOf,girlCousinOf,4,8,0.0002894146588524709,0.5,3
"boyFirstCousinOnceRemovedOf(X,Y) ∧ grandfatherOf(Y,Z) ∧ grandsonOf(Z,W) → boyFirstCousinOnceRemovedOf(X,W)",boyFirstCousinOnceRemovedOf -> grandfatherOf -> grandsonOf,boyFirstCousinOnceRemovedOf,4,8,0.0002894146588524709,0.5,3
"secondUncleOf(X,Y) ∧ boySecondCousinOf(Y,Z) ∧ boyCousinOf(Z,W) → uncleOf(X,W)",secondUncleOf -> boySecondCousinOf -> boyCousinOf,uncleOf,4,8,0.0002894146588524709,0.5,3
"secondUncleOf(X,Y) ∧ boySecondCousinOf(Y,Z) ∧ boyCousinOf(Z,W) → fatherOf(X,W)",secondUncleOf -> boySecondCousinOf -> boyCousinOf,fatherOf,4,8,0.0002894146588524709,0.5,3
"greatAuntOf(X,Y) ∧ girlCousinOf(Y,Z) ∧ boySecondCousinOf(Z,W) → grandmotherOf(X,W)",greatAuntOf -> girlCousinOf -> boySecondCousinOf,grandmotherOf,4,8,0.0002894146588524709,0.5,3
"greatAuntOf(X,Y) ∧ boyCousinOf(Y,Z) ∧ girlSecondCousinOf(Z,W) → grandmotherOf(X,W)",greatAuntOf -> boyCousinOf -> girlSecondCousinOf,grandmotherOf,4,8,0.0002894146588524709,0.5,3
"girlFirstCousinOnceRemovedOf(X,Y) ∧ secondAuntOf(Y,Z) ∧ uncleOf(Z,W) → secondAuntOf(X,W)",girlFirstCousinOnceRemovedOf -> secondAuntOf -> uncleOf,secondAuntOf,4,8,0.0002894146588524709,0.5,3
"girlCousinOf(X,Y) ∧ boySecondCousinOf(Y,Z) ∧ daughterOf(Z,W) → girlFirstCousinOnceRemovedOf(X,W)",girlCousinOf -> boySecondCousinOf -> daughterOf,girlFirstCousinOnceRemovedOf,3,6,0.00021706099413935315,0.5,3
"boyCousinOf(X,Y) ∧ girlSecondCousinOf(Y,Z) ∧ daughterOf(Z,W) → boyFirstCousinOnceRemovedOf(X,W)",boyCousinOf -> girlSecondCousinOf -> daughterOf,boyFirstCousinOnceRemovedOf,3,6,0.00021706099413935315,0.5,3
"boyFirstCousinOnceRemovedOf(X,Y) ∧ greatGrandfatherOf(Y,Z) ∧ greatGrandsonOf(Z,W) → boyFirstCousinOnceRemovedOf(X,W)",boyFirstCousinOnceRemovedOf -> greatGrandfatherOf -> greatGrandsonOf,boyFirstCousinOnceRemovedOf,3,6,0.00021706099413935315,0.5,3
"girlFirstCousinOnceRemovedOf(X,Y) ∧ secondAuntOf(Y,Z) ∧ secondUncleOf(Z,W) → secondAuntOf(X,W)",girlFirstCousinOnceRemovedOf -> secondAuntOf -> secondUncleOf,secondAuntOf,3,6,0.00021706099413935315,0.5,3
"girlFirstCousinOnceRemovedOf(X,Y) ∧ nieceOf(Y,Z) ∧ greatGrandmotherOf(Z,W) → secondAuntOf(X,W)",girlFirstCousinOnceRemovedOf -> nieceOf -> greatGrandmotherOf,secondAuntOf,3,6,0.00021706099413935315,0.5,3
"secondAuntOf(X,Y) ∧ auntOf(Y,Z) ∧ grandsonOf(Z,W) → girlCousinOf(X,W)",secondAuntOf -> auntOf -> grandsonOf,girlCousinOf,3,6,0.00021706099413935315,0.5,3
"girlCousinOf(X,Y) ∧ grandmotherOf(Y,Z) ∧ grandsonOf(Z,W) → girlCousinOf(X,W)",girlCousinOf -> grandmotherOf -> grandsonOf,girlCousinOf,3,6,0.00021706099413935315,0.5,3
"greatUncleOf(X,Y) ∧ secondAuntOf(Y,Z) ∧ granddaughterOf(Z,W) → uncleOf(X,W)",greatUncleOf -> secondAuntOf -> granddaughterOf,uncleOf,3,6,0.00021706099413935315,0.5,3
"greatUncleOf(X,Y) ∧ secondAuntOf(Y,Z) ∧ greatGranddaughterOf(Z,W) → brotherOf(X,W)",greatUncleOf -> secondAuntOf -> greatGranddaughterOf,brotherOf,3,6,0.00021706099413935315,0.5,3
"secondAuntOf(X,Y) ∧ grandfatherOf(Y,Z) ∧ granddaughterOf(Z,W) → secondAuntOf(X,W)",secondAuntOf -> grandfatherOf -> granddaughterOf,secondAuntOf,3,6,0.00021706099413935315,0.5,3
"secondAuntOf(X,Y) ∧ grandfatherOf(Y,Z) ∧ greatGranddaughterOf(Z,W) → girlCousinOf(X,W)",secondAuntOf -> grandfatherOf -> greatGranddaughterOf,girlCousinOf,3,6,0.00021706099413935315,0.5,3
"secondAuntOf(X,Y) ∧ secondAuntOf(Y,Z) ∧ granddaughterOf(Z,W) → girlCousinOf(X,W)",secondAuntOf -> secondAuntOf -> granddaughterOf,girlCousinOf,3,6,0.00021706099413935315,0.5,3
"secondAuntOf(X,Y) ∧ secondAuntOf(Y,Z) ∧ greatGranddaughterOf(Z,W) → nieceOf(X,W)",secondAuntOf -> secondAuntOf -> greatGranddaughterOf,nieceOf,3,6,0.00021706099413935315,0.5,3
"granddaughterOf(X,Y) ∧ boyFirstCousinOnceRemovedOf(Y,Z) ∧ boyCousinOf(Z,W) → greatGranddaughterOf(X,W)",granddaughterOf -> boyFirstCousinOnceRemovedOf -> boyCousinOf,greatGranddaughterOf,3,6,0.00021706099413935315,0.5,3
"secondUncleOf(X,Y) ∧ grandfatherOf(Y,Z) ∧ granddaughterOf(Z,W) → secondUncleOf(X,W)",secondUncleOf -> grandfatherOf -> granddaughterOf,secondUncleOf,3,6,0.00021706099413935315,0.5,3
"secondUncleOf(X,Y) ∧ grandfatherOf(Y,Z) ∧ grandsonOf(Z,W) → secondUncleOf(X,W)",secondUncleOf -> grandfatherOf -> grandsonOf,secondUncleOf,3,6,0.00021706099413935315,0.5,3
"secondAuntOf(X,Y) ∧ grandfatherOf(Y,Z) ∧ grandsonOf(Z,W) → secondAuntOf(X,W)",secondAuntOf -> grandfatherOf -> grandsonOf,secondAuntOf,3,6,0.00021706099413935315,0.5,3
"secondAuntOf(X,Y) ∧ grandfatherOf(Y,Z) ∧ greatGrandsonOf(Z,W) → girlCousinOf(X,W)",secondAuntOf -> grandfatherOf -> greatGrandsonOf,girlCousinOf,3,6,0.00021706099413935315,0.5,3
"secondAuntOf(X,Y) ∧ greatUncleOf(Y,Z) ∧ granddaughterOf(Z,W) → secondAuntOf(X,W)",secondAuntOf -> greatUncleOf -> granddaughterOf,secondAuntOf,3,6,0.00021706099413935315,0.5,3
"secondAuntOf(X,Y) ∧ greatUncleOf(Y,Z) ∧ greatGranddaughterOf(Z,W) → girlCousinOf(X,W)",secondAuntOf -> greatUncleOf -> greatGranddaughterOf,girlCousinOf,3,6,0.00021706099413935315,0.5,3
"girlCousinOf(X,Y) ∧ greatGrandfatherOf(Y,Z) ∧ grandsonOf(Z,W) → secondAuntOf(X,W)",girlCousinOf -> greatGrandfatherOf -> grandsonOf,secondAuntOf,3,6,0.00021706099413935315,0.5,3
"girlCousinOf(X,Y) ∧ greatGrandfatherOf(Y,Z) ∧ greatGrandsonOf(Z,W) → girlCousinOf(X,W)",girlCousinOf -> greatGrandfatherOf -> greatGrandsonOf,girlCousinOf,3,6,0.00021706099413935315,0.5,3
"girlCousinOf(X,Y) ∧ grandmotherOf(Y,Z) ∧ granddaughterOf(Z,W) → girlCousinOf(X,W)",girlCousinOf -> grandmotherOf -> granddaughterOf,girlCousinOf,3,6,0.00021706099413935315,0.5,3
"boySecondCousinOf(X,Y) ∧ fatherOf(Y,Z) ∧ granddaughterOf(Z,W) → boyFirstCousinOnceRemovedOf(X,W)",boySecondCousinOf -> fatherOf -> granddaughterOf,boyFirstCousinOnceRemovedOf,3,6,0.00021706099413935315,0.5,3
"boySecondCousinOf(X,Y) ∧ greatUncleOf(Y,Z) ∧ grandsonOf(Z,W) → boySecondCousinOf(X,W)",boySecondCousinOf -> greatUncleOf -> grandsonOf,boySecondCousinOf,3,6,0.00021706099413935315,0.5,3
"boySecondCousinOf(X,Y) ∧ greatUncleOf(Y,Z) ∧ greatGrandsonOf(Z,W) → boyFirstCousinOnceRemovedOf(X,W)",boySecondCousinOf -> greatUncleOf -> greatGrandsonOf,boyFirstCousinOnceRemovedOf,3,6,0.00021706099413935315,0.5,3
"girlSecondCousinOf(X,Y) ∧ greatUncleOf(Y,Z) ∧ grandsonOf(Z,W) → girlSecondCousinOf(X,W)",girlSecondCousinOf -> greatUncleOf -> grandsonOf,girlSecondCousinOf,3,6,0.00021706099413935315,0.5,3
"girlSecondCousinOf(X,Y) ∧ greatUncleOf(Y,Z) ∧ greatGrandsonOf(Z,W) → girlFirstCousinOnceRemovedOf(X,W)",girlSecondCousinOf -> greatUncleOf -> greatGrandsonOf,girlFirstCousinOnceRemovedOf,3,6,0.00021706099413935315,0.5,3
"boyFirstCousinOnceRemovedOf(X,Y) ∧ grandmotherOf(Y,Z) ∧ grandsonOf(Z,W) → boyFirstCousinOnceRemovedOf(X,W)",boyFirstCousinOnceRemovedOf -> grandmotherOf -> grandsonOf,boyFirstCousinOnceRemovedOf,3,6,0.00021706099413935315,0.5,3
"girlFirstCousinOnceRemovedOf(X,Y) ∧ secondUncleOf(Y,Z) ∧ fatherOf(Z,W) → auntOf(X,W)",girlFirstCousinOnceRemovedOf -> secondUncleOf -> fatherOf,auntOf,3,6,0.00021706099413935315,0.5,3
"boyFirstCousinOnceRemovedOf(X,Y) ∧ secondUncleOf(Y,Z) ∧ secondAuntOf(Z,W) → fatherOf(X,W)",boyFirstCousinOnceRemovedOf -> secondUncleOf -> secondAuntOf,fatherOf,3,6,0.00021706099413935315,0.5,3
"boyFirstCousinOnceRemovedOf(X,Y) ∧ secondUncleOf(Y,Z) ∧ secondAuntOf(Z,W) → uncleOf(X,W)",boyFirstCousinOnceRemovedOf -> secondUncleOf -> secondAuntOf,uncleOf,3,6,0.00021706099413935315,0.5,3
"girlFirstCousinOnceRemovedOf(X,Y) ∧ secondUncleOf(Y,Z) ∧ fatherOf(Z,W) → secondAuntOf(X,W)",girlFirstCousinOnceRemovedOf -> secondUncleOf -> fatherOf,secondAuntOf,3,6,0.00021706099413935315,0.5,3
"secondUncleOf(X,Y) ∧ greatUncleOf(Y,Z) ∧ grandsonOf(Z,W) → secondUncleOf(X,W)",secondUncleOf -> greatUncleOf -> grandsonOf,secondUncleOf,3,6,0.00021706099413935315,0.5,3
"secondUncleOf(X,Y) ∧ greatUncleOf(Y,Z) ∧ greatGrandsonOf(Z,W) → boyCousinOf(X,W)",secondUncleOf -> greatUncleOf -> greatGrandsonOf,boyCousinOf,3,6,0.00021706099413935315,0.5,3
"girlSecondCousinOf(X,Y) ∧ secondUncleOf(Y,Z) ∧ daughterOf(Z,W) → girlSecondCousinOf(X,W)",girlSecondCousinOf -> secondUncleOf -> daughterOf,girlSecondCousinOf,2,4,0.00014470732942623544,0.5,3
"girlSecondCousinOf(X,Y) ∧ secondUncleOf(Y,Z) ∧ granddaughterOf(Z,W) → girlFirstCousinOnceRemovedOf(X,W)",girlSecondCousinOf -> secondUncleOf -> granddaughterOf,girlFirstCousinOnceRemovedOf,2,4,0.00014470732942623544,0.5,3
"secondUncleOf(X,Y) ∧ secondUncleOf(Y,Z) ∧ granddaughterOf(Z,W) → boyCousinOf(X,W)",secondUncleOf -> secondUncleOf -> granddaughterOf,boyCousinOf,2,4,0.00014470732942623544,0.5,3
"secondUncleOf(X,Y) ∧ secondUncleOf(Y,Z) ∧ greatGranddaughterOf(Z,W) → nephewOf(X,W)",secondUncleOf -> secondUncleOf -> greatGranddaughterOf,nephewOf,2,4,0.00014470732942623544,0.5,3
"greatGrandfatherOf(X,Y) ∧ greatGrandsonOf(Y,Z) ∧ greatGrandsonOf(Z,W) → greatGrandsonOf(X,W)",greatGrandfatherOf -> greatGrandsonOf -> greatGrandsonOf,greatGrandsonOf,2,4,0.00014470732942623544,0.5,3
"girlSecondCousinOf(X,Y) ∧ boySecondCousinOf(Y,Z) ∧ grandmotherOf(Z,W) → grandmotherOf(X,W)",girlSecondCousinOf -> boySecondCousinOf -> grandmotherOf,grandmotherOf,2,4,0.00014470732942623544,0.5,3
"girlSecondCousinOf(X,Y) ∧ boySecondCousinOf(Y,Z) ∧ greatAuntOf(Z,W) → grandmotherOf(X,W)",girlSecondCousinOf -> boySecondCousinOf -> greatAuntOf,grandmotherOf,2,4,0.00014470732942623544,0.5,3
"girlSecondCousinOf(X,Y) ∧ boyFirstCousinOnceRemovedOf(Y,Z) ∧ greatGrandfatherOf(Z,W) → grandmotherOf(X,W)",girlSecondCousinOf -> boyFirstCousinOnceRemovedOf -> greatGrandfatherOf,grandmotherOf,2,4,0.00014470732942623544,0.5,3
"grandmotherOf(X,Y) ∧ grandsonOf(Y,Z) ∧ girlSecondCousinOf(Z,W) → girlSecondCousinOf(X,W)",grandmotherOf -> grandsonOf -> girlSecondCousinOf,girlSecondCousinOf,2,4,0.00014470732942623544,0.5,3
"grandsonOf(X,Y) ∧ girlSecondCousinOf(Y,Z) ∧ boySecondCousinOf(Z,W) → grandsonOf(X,W)",grandsonOf -> girlSecondCousinOf -> boySecondCousinOf,grandsonOf,2,4,0.00014470732942623544,0.5,3
"girlSecondCousinOf(X,Y) ∧ boySecondCousinOf(Y,Z) ∧ grandmotherOf(Z,W) → greatAuntOf(X,W)",girlSecondCousinOf -> boySecondCousinOf -> grandmotherOf,greatAuntOf,2,4,0.00014470732942623544,0.5,3
"girlSecondCousinOf(X,Y) ∧ boySecondCousinOf(Y,Z) ∧ greatAuntOf(Z,W) → greatAuntOf(X,W)",girlSecondCousinOf -> boySecondCousinOf -> greatAuntOf,greatAuntOf,2,4,0.00014470732942623544,0.5,3
